"No","Time1","Pressure1","","No","Time2","Pressure2"
"377","3/20/2024 9:22","51.185","","377","3/20/2024 11:25","6.484"
"378","3/20/2024 9:22","51.186","","378","3/20/2024 11:25","6.483"
"379","3/20/2024 9:22","51.186","","379","3/20/2024 11:25","6.485"
"380","3/20/2024 9:22","51.185","","380","3/20/2024 11:25","6.483"
"381","3/20/2024 9:22","51.186","","381","3/20/2024 11:25","6.48"
"382","3/20/2024 9:22","51.189","","382","3/20/2024 11:25","6.484"
"383","3/20/2024 9:22","51.19","","383","3/20/2024 11:25","6.483"
"384","3/20/2024 9:23","51.188","","384","3/20/2024 11:25","6.484"
"385","3/20/2024 9:23","51.188","","385","3/20/2024 11:25","6.48"
"386","3/20/2024 9:23","51.191","","386","3/20/2024 11:25","6.48"
"387","3/20/2024 9:23","51.188","","387","3/20/2024 11:25","6.482"
"388","3/20/2024 9:23","51.189","","388","3/20/2024 11:25","6.484"
"389","3/20/2024 9:23","51.189","","389","3/20/2024 11:25","6.484"
"390","3/20/2024 9:23","51.189","","390","3/20/2024 11:25","6.482"
"391","3/20/2024 9:23","51.189","","391","3/20/2024 11:25","6.483"
"392","3/20/2024 9:23","51.186","","392","3/20/2024 11:25","6.485"
"393","3/20/2024 9:23","51.186","","393","3/20/2024 11:25","6.485"
"394","3/20/2024 9:23","51.188","","394","3/20/2024 11:25","6.488"
"395","3/20/2024 9:23","51.187","","395","3/20/2024 11:25","6.487"
"396","3/20/2024 9:23","51.187","","396","3/20/2024 11:25","6.488"
"397","3/20/2024 9:23","51.184","","397","3/20/2024 11:25","6.489"
"398","3/20/2024 9:23","51.184","","398","3/20/2024 11:25","6.49"
"399","3/20/2024 9:23","51.183","","399","3/20/2024 11:25","6.49"
"400","3/20/2024 9:23","51.186","","400","3/20/2024 11:25","6.489"
"401","3/20/2024 9:23","51.186","","401","3/20/2024 11:25","6.489"
"402","3/20/2024 9:23","51.182","","402","3/20/2024 11:25","6.489"
"403","3/20/2024 9:23","51.18","","403","3/20/2024 11:25","6.485"
"404","3/20/2024 9:23","51.18","","404","3/20/2024 11:25","6.486"
"405","3/20/2024 9:23","51.184","","405","3/20/2024 11:25","6.486"
"406","3/20/2024 9:23","51.185","","406","3/20/2024 11:25","6.486"
"407","3/20/2024 9:23","51.185","","407","3/20/2024 11:25","6.487"
"408","3/20/2024 9:23","51.186","","408","3/20/2024 11:25","6.485"
"409","3/20/2024 9:23","51.187","","409","3/20/2024 11:25","6.483"
"410","3/20/2024 9:23","51.184","","410","3/20/2024 11:25","6.487"
"411","3/20/2024 9:23","51.186","","411","3/20/2024 11:25","6.485"
"412","3/20/2024 9:23","51.186","","412","3/20/2024 11:25","6.485"
"413","3/20/2024 9:23","51.183","","413","3/20/2024 11:25","6.486"
"414","3/20/2024 9:23","51.184","","414","3/20/2024 11:25","6.487"
"415","3/20/2024 9:23","51.18","","415","3/20/2024 11:25","6.487"
"416","3/20/2024 9:23","51.18","","416","3/20/2024 11:25","6.487"
"417","3/20/2024 9:23","51.18","","417","3/20/2024 11:25","6.486"
"418","3/20/2024 9:23","51.181","","418","3/20/2024 11:25","6.486"
"419","3/20/2024 9:23","51.185","","419","3/20/2024 11:25","6.488"
"420","3/20/2024 9:23","51.18","","420","3/20/2024 11:25","6.488"
"421","3/20/2024 9:23","51.183","","421","3/20/2024 11:25","6.489"
"422","3/20/2024 9:23","51.182","","422","3/20/2024 11:25","6.485"
"423","3/20/2024 9:23","51.183","","423","3/20/2024 11:25","6.485"
"424","3/20/2024 9:23","51.18","","424","3/20/2024 11:25","6.485"
"425","3/20/2024 9:23","51.181","","425","3/20/2024 11:26","6.486"
"426","3/20/2024 9:23","51.179","","426","3/20/2024 11:26","6.486"
"427","3/20/2024 9:23","51.178","","427","3/20/2024 11:26","6.488"
"428","3/20/2024 9:23","51.179","","428","3/20/2024 11:26","6.485"
"429","3/20/2024 9:23","51.18","","429","3/20/2024 11:26","6.487"
"430","3/20/2024 9:23","51.18","","430","3/20/2024 11:26","6.486"
"431","3/20/2024 9:23","51.18","","431","3/20/2024 11:26","6.485"
"432","3/20/2024 9:23","51.178","","432","3/20/2024 11:26","6.486"
"433","3/20/2024 9:23","51.178","","433","3/20/2024 11:26","6.486"
"434","3/20/2024 9:23","51.178","","434","3/20/2024 11:26","6.485"
"435","3/20/2024 9:23","51.176","","435","3/20/2024 11:26","6.486"
"436","3/20/2024 9:23","51.178","","436","3/20/2024 11:26","6.484"
"437","3/20/2024 9:23","51.18","","437","3/20/2024 11:26","6.487"
"438","3/20/2024 9:23","51.18","","438","3/20/2024 11:26","6.486"
"439","3/20/2024 9:23","51.182","","439","3/20/2024 11:26","6.487"
"440","3/20/2024 9:23","51.183","","440","3/20/2024 11:26","6.484"
"441","3/20/2024 9:23","51.18","","441","3/20/2024 11:26","6.486"
"442","3/20/2024 9:23","51.178","","442","3/20/2024 11:26","6.485"
"443","3/20/2024 9:23","51.176","","443","3/20/2024 11:26","6.485"
"444","3/20/2024 9:24","51.176","","444","3/20/2024 11:26","6.488"
"445","3/20/2024 9:24","51.177","","445","3/20/2024 11:26","6.485"
"446","3/20/2024 9:24","51.178","","446","3/20/2024 11:26","6.483"
"447","3/20/2024 9:24","51.177","","447","3/20/2024 11:26","6.482"
"448","3/20/2024 9:24","51.176","","448","3/20/2024 11:26","6.485"
"449","3/20/2024 9:24","51.177","","449","3/20/2024 11:26","6.486"
"450","3/20/2024 9:24","51.176","","450","3/20/2024 11:26","6.486"
"451","3/20/2024 9:24","51.173","","451","3/20/2024 11:26","6.486"
"452","3/20/2024 9:24","51.173","","452","3/20/2024 11:26","6.486"
"453","3/20/2024 9:24","51.174","","453","3/20/2024 11:26","6.489"
"454","3/20/2024 9:24","51.174","","454","3/20/2024 11:26","6.486"
"455","3/20/2024 9:24","51.176","","455","3/20/2024 11:26","6.487"
"456","3/20/2024 9:24","51.178","","456","3/20/2024 11:26","6.487"
"457","3/20/2024 9:24","51.178","","457","3/20/2024 11:26","6.484"
"458","3/20/2024 9:24","51.177","","458","3/20/2024 11:26","6.486"
"459","3/20/2024 9:24","51.175","","459","3/20/2024 11:26","6.484"
"460","3/20/2024 9:24","51.177","","460","3/20/2024 11:26","6.485"
"461","3/20/2024 9:24","51.176","","461","3/20/2024 11:26","6.485"
"462","3/20/2024 9:24","51.173","","462","3/20/2024 11:26","6.486"
"463","3/20/2024 9:24","51.174","","463","3/20/2024 11:26","6.486"
"464","3/20/2024 9:24","51.175","","464","3/20/2024 11:26","6.487"
"465","3/20/2024 9:24","51.175","","465","3/20/2024 11:26","6.487"
"466","3/20/2024 9:24","51.173","","466","3/20/2024 11:26","6.485"
"467","3/20/2024 9:24","51.172","","467","3/20/2024 11:26","6.487"
"468","3/20/2024 9:24","51.171","","468","3/20/2024 11:26","6.486"
"469","3/20/2024 9:24","51.172","","469","3/20/2024 11:26","6.486"
"470","3/20/2024 9:24","51.172","","470","3/20/2024 11:26","6.486"
"471","3/20/2024 9:24","51.175","","471","3/20/2024 11:26","6.485"
"472","3/20/2024 9:24","51.174","","472","3/20/2024 11:26","6.486"
"473","3/20/2024 9:24","51.173","","473","3/20/2024 11:26","6.486"
"474","3/20/2024 9:24","51.175","","474","3/20/2024 11:26","6.487"
"475","3/20/2024 9:24","51.174","","475","3/20/2024 11:26","6.485"
"476","3/20/2024 9:24","51.174","","476","3/20/2024 11:26","6.486"
"477","3/20/2024 9:24","51.175","","477","3/20/2024 11:26","6.485"
"478","3/20/2024 9:24","51.175","","478","3/20/2024 11:26","6.485"
"479","3/20/2024 9:24","51.172","","479","3/20/2024 11:26","6.488"
"480","3/20/2024 9:24","51.173","","480","3/20/2024 11:26","6.485"
"481","3/20/2024 9:24","51.172","","481","3/20/2024 11:26","6.487"
"482","3/20/2024 9:24","51.172","","482","3/20/2024 11:26","6.487"
"483","3/20/2024 9:24","51.171","","483","3/20/2024 11:27","6.485"
"484","3/20/2024 9:24","51.171","","484","3/20/2024 11:27","6.485"
"485","3/20/2024 9:24","51.168","","485","3/20/2024 11:27","6.489"
"486","3/20/2024 9:24","51.168","","486","3/20/2024 11:27","6.489"
"487","3/20/2024 9:24","51.171","","487","3/20/2024 11:27","6.488"
"488","3/20/2024 9:24","51.172","","488","3/20/2024 11:27","6.488"
"489","3/20/2024 9:24","51.174","","489","3/20/2024 11:27","6.487"
"490","3/20/2024 9:24","51.172","","490","3/20/2024 11:27","6.485"
"491","3/20/2024 9:24","51.172","","491","3/20/2024 11:27","6.486"
"492","3/20/2024 9:24","51.172","","492","3/20/2024 11:27","6.49"
"493","3/20/2024 9:24","51.174","","493","3/20/2024 11:27","6.491"
"494","3/20/2024 9:24","51.175","","494","3/20/2024 11:27","6.49"
"495","3/20/2024 9:24","51.176","","495","3/20/2024 11:27","6.489"
"496","3/20/2024 9:24","51.175","","496","3/20/2024 11:27","6.491"
"497","3/20/2024 9:24","51.177","","497","3/20/2024 11:27","6.493"
"498","3/20/2024 9:24","51.171","","498","3/20/2024 11:27","6.489"
"499","3/20/2024 9:24","51.17","","499","3/20/2024 11:27","6.49"
"500","3/20/2024 9:24","51.17","","500","3/20/2024 11:27","6.492"
"501","3/20/2024 9:24","51.173","","501","3/20/2024 11:27","6.494"
"502","3/20/2024 9:24","51.171","","502","3/20/2024 11:27","6.494"
"503","3/20/2024 9:25","51.17","","503","3/20/2024 11:27","6.493"
"504","3/20/2024 9:25","51.171","","504","3/20/2024 11:27","6.494"
"505","3/20/2024 9:25","51.172","","505","3/20/2024 11:27","6.495"
"506","3/20/2024 9:25","51.172","","506","3/20/2024 11:27","6.492"
"507","3/20/2024 9:25","51.172","","507","3/20/2024 11:27","6.492"
"508","3/20/2024 9:25","51.171","","508","3/20/2024 11:27","6.49"
"509","3/20/2024 9:25","51.169","","509","3/20/2024 11:27","6.489"
"510","3/20/2024 9:25","51.167","","510","3/20/2024 11:27","6.486"
"511","3/20/2024 9:25","51.168","","511","3/20/2024 11:27","6.488"
"512","3/20/2024 9:25","51.171","","512","3/20/2024 11:27","6.489"
"513","3/20/2024 9:25","51.168","","513","3/20/2024 11:27","6.49"
"514","3/20/2024 9:25","51.165","","514","3/20/2024 11:27","6.492"
"515","3/20/2024 9:25","51.163","","515","3/20/2024 11:27","6.493"
"516","3/20/2024 9:25","51.166","","516","3/20/2024 11:27","6.493"
"517","3/20/2024 9:25","51.165","","517","3/20/2024 11:27","6.488"
"518","3/20/2024 9:25","51.165","","518","3/20/2024 11:27","6.49"
"519","3/20/2024 9:25","51.165","","519","3/20/2024 11:27","6.491"
"520","3/20/2024 9:25","51.164","","520","3/20/2024 11:27","6.492"
"521","3/20/2024 9:25","51.164","","521","3/20/2024 11:27","6.489"
"522","3/20/2024 9:25","51.166","","522","3/20/2024 11:27","6.488"
"523","3/20/2024 9:25","51.166","","523","3/20/2024 11:27","6.49"
"524","3/20/2024 9:25","51.162","","524","3/20/2024 11:27","6.49"
"525","3/20/2024 9:25","51.162","","525","3/20/2024 11:27","6.488"
"526","3/20/2024 9:25","51.161","","526","3/20/2024 11:27","6.488"
"527","3/20/2024 9:25","51.16","","527","3/20/2024 11:27","6.49"
"528","3/20/2024 9:25","51.159","","528","3/20/2024 11:27","6.492"
"529","3/20/2024 9:25","51.161","","529","3/20/2024 11:27","6.491"
"530","3/20/2024 9:25","51.162","","530","3/20/2024 11:27","6.49"
"531","3/20/2024 9:25","51.163","","531","3/20/2024 11:27","6.488"
"532","3/20/2024 9:25","51.164","","532","3/20/2024 11:27","6.492"
"533","3/20/2024 9:25","51.164","","533","3/20/2024 11:27","6.492"
"534","3/20/2024 9:25","51.163","","534","3/20/2024 11:27","6.489"
"535","3/20/2024 9:25","51.164","","535","3/20/2024 11:27","6.487"
"536","3/20/2024 9:25","51.165","","536","3/20/2024 11:27","6.492"
"537","3/20/2024 9:25","51.164","","537","3/20/2024 11:27","6.489"
"538","3/20/2024 9:25","51.162","","538","3/20/2024 11:27","6.489"
"539","3/20/2024 9:25","51.163","","539","3/20/2024 11:27","6.488"
"540","3/20/2024 9:25","51.167","","540","3/20/2024 11:27","6.49"
"541","3/20/2024 9:25","51.166","","541","3/20/2024 11:27","6.493"
"542","3/20/2024 9:25","51.163","","542","3/20/2024 11:28","6.488"
"543","3/20/2024 9:25","51.164","","543","3/20/2024 11:28","6.492"
"544","3/20/2024 9:25","51.166","","544","3/20/2024 11:28","6.493"
"545","3/20/2024 9:25","51.164","","545","3/20/2024 11:28","6.494"
"546","3/20/2024 9:25","51.163","","546","3/20/2024 11:28","6.491"
"547","3/20/2024 9:25","51.163","","547","3/20/2024 11:28","6.492"
"548","3/20/2024 9:25","51.162","","548","3/20/2024 11:28","6.493"
"549","3/20/2024 9:25","51.163","","549","3/20/2024 11:28","6.492"
"550","3/20/2024 9:25","51.162","","550","3/20/2024 11:28","6.493"
"551","3/20/2024 9:25","51.163","","551","3/20/2024 11:28","6.491"
"552","3/20/2024 9:25","51.163","","552","3/20/2024 11:28","6.492"
"553","3/20/2024 9:25","51.164","","553","3/20/2024 11:28","6.492"
"554","3/20/2024 9:25","51.162","","554","3/20/2024 11:28","6.492"
"555","3/20/2024 9:25","51.162","","555","3/20/2024 11:28","6.491"
"556","3/20/2024 9:25","51.163","","556","3/20/2024 11:28","6.495"
"557","3/20/2024 9:25","51.161","","557","3/20/2024 11:28","6.494"
"558","3/20/2024 9:25","51.161","","558","3/20/2024 11:28","6.495"
"559","3/20/2024 9:25","51.161","","559","3/20/2024 11:28","6.498"
"560","3/20/2024 9:25","51.161","","560","3/20/2024 11:28","6.495"
"561","3/20/2024 9:25","51.159","","561","3/20/2024 11:28","6.491"
"562","3/20/2024 9:25","51.161","","562","3/20/2024 11:28","6.492"
"563","3/20/2024 9:26","51.161","","563","3/20/2024 11:28","6.493"
"564","3/20/2024 9:26","51.165","","564","3/20/2024 11:28","6.492"
"565","3/20/2024 9:26","51.162","","565","3/20/2024 11:28","6.491"
"566","3/20/2024 9:26","51.163","","566","3/20/2024 11:28","6.49"
"567","3/20/2024 9:26","51.162","","567","3/20/2024 11:28","6.492"
"568","3/20/2024 9:26","51.163","","568","3/20/2024 11:28","6.491"
"569","3/20/2024 9:26","51.162","","569","3/20/2024 11:28","6.492"
"570","3/20/2024 9:26","51.161","","570","3/20/2024 11:28","6.489"
"571","3/20/2024 9:26","51.162","","571","3/20/2024 11:28","6.488"
"572","3/20/2024 9:26","51.164","","572","3/20/2024 11:28","6.489"
"573","3/20/2024 9:26","51.164","","573","3/20/2024 11:28","6.488"
"574","3/20/2024 9:26","51.165","","574","3/20/2024 11:28","6.485"
"575","3/20/2024 9:26","51.163","","575","3/20/2024 11:28","6.486"
"576","3/20/2024 9:26","51.161","","576","3/20/2024 11:28","6.489"
"577","3/20/2024 9:26","51.162","","577","3/20/2024 11:28","6.49"
"578","3/20/2024 9:26","51.161","","578","3/20/2024 11:28","6.489"
"579","3/20/2024 9:26","51.162","","579","3/20/2024 11:28","6.491"
"580","3/20/2024 9:26","51.164","","580","3/20/2024 11:28","6.49"
"581","3/20/2024 9:26","51.168","","581","3/20/2024 11:28","6.489"
"582","3/20/2024 9:26","51.168","","582","3/20/2024 11:28","6.486"
"583","3/20/2024 9:26","51.166","","583","3/20/2024 11:28","6.489"
"584","3/20/2024 9:26","51.163","","584","3/20/2024 11:28","6.492"
"585","3/20/2024 9:26","51.162","","585","3/20/2024 11:28","6.492"
"586","3/20/2024 9:26","51.162","","586","3/20/2024 11:28","6.49"
"587","3/20/2024 9:26","51.162","","587","3/20/2024 11:28","6.489"
"588","3/20/2024 9:26","51.162","","588","3/20/2024 11:28","6.49"
"589","3/20/2024 9:26","51.162","","589","3/20/2024 11:28","6.488"
"590","3/20/2024 9:26","51.161","","590","3/20/2024 11:28","6.488"
"591","3/20/2024 9:26","51.162","","591","3/20/2024 11:28","6.49"
"592","3/20/2024 9:26","51.159","","592","3/20/2024 11:28","6.491"
"593","3/20/2024 9:26","51.161","","593","3/20/2024 11:28","6.491"
"594","3/20/2024 9:26","51.162","","594","3/20/2024 11:28","6.49"
"595","3/20/2024 9:26","51.162","","595","3/20/2024 11:28","6.49"
"596","3/20/2024 9:26","51.163","","596","3/20/2024 11:28","6.489"
"597","3/20/2024 9:26","51.158","","597","3/20/2024 11:28","6.489"
"598","3/20/2024 9:26","51.157","","598","3/20/2024 11:28","6.485"
"599","3/20/2024 9:26","51.16","","599","3/20/2024 11:28","6.489"
"600","3/20/2024 9:26","51.159","","600","3/20/2024 11:28","6.49"
"601","3/20/2024 9:26","51.158","","601","3/20/2024 11:29","6.49"
"602","3/20/2024 9:26","51.158","","602","3/20/2024 11:29","6.487"
"603","3/20/2024 9:26","51.16","","603","3/20/2024 11:29","6.489"
"604","3/20/2024 9:26","51.161","","604","3/20/2024 11:29","6.49"
"605","3/20/2024 9:26","51.16","","605","3/20/2024 11:29","6.487"
"606","3/20/2024 9:26","51.157","","606","3/20/2024 11:29","6.487"
"607","3/20/2024 9:26","51.156","","607","3/20/2024 11:29","6.484"
"608","3/20/2024 9:26","51.155","","608","3/20/2024 11:29","6.485"
"609","3/20/2024 9:26","51.156","","609","3/20/2024 11:29","6.486"
"610","3/20/2024 9:26","51.156","","610","3/20/2024 11:29","6.486"
"611","3/20/2024 9:26","51.159","","611","3/20/2024 11:29","6.488"
"612","3/20/2024 9:26","51.157","","612","3/20/2024 11:29","6.486"
"613","3/20/2024 9:26","51.157","","613","3/20/2024 11:29","6.486"
"614","3/20/2024 9:26","51.159","","614","3/20/2024 11:29","6.486"
"615","3/20/2024 9:26","51.161","","615","3/20/2024 11:29","6.488"
"616","3/20/2024 9:26","51.159","","616","3/20/2024 11:29","6.487"
"617","3/20/2024 9:26","51.157","","617","3/20/2024 11:29","6.486"
"618","3/20/2024 9:26","51.154","","618","3/20/2024 11:29","6.488"
"619","3/20/2024 9:26","51.151","","619","3/20/2024 11:29","6.487"
"620","3/20/2024 9:26","51.152","","620","3/20/2024 11:29","6.488"
"621","3/20/2024 9:26","51.151","","621","3/20/2024 11:29","6.488"
"622","3/20/2024 9:27","51.15","","622","3/20/2024 11:29","6.488"
"623","3/20/2024 9:27","51.15","","623","3/20/2024 11:29","6.487"
"624","3/20/2024 9:27","51.15","","624","3/20/2024 11:29","6.488"
"625","3/20/2024 9:27","51.153","","625","3/20/2024 11:29","6.486"
"626","3/20/2024 9:27","51.153","","626","3/20/2024 11:29","6.485"
"627","3/20/2024 9:27","51.152","","627","3/20/2024 11:29","6.485"
"628","3/20/2024 9:27","51.153","","628","3/20/2024 11:29","6.483"
"629","3/20/2024 9:27","51.153","","629","3/20/2024 11:29","6.484"
"630","3/20/2024 9:27","51.152","","630","3/20/2024 11:29","6.485"
"631","3/20/2024 9:27","51.152","","631","3/20/2024 11:29","6.485"
"632","3/20/2024 9:27","51.15","","632","3/20/2024 11:29","6.487"
"633","3/20/2024 9:27","51.152","","633","3/20/2024 11:29","6.487"
"634","3/20/2024 9:27","51.152","","634","3/20/2024 11:29","6.491"
"635","3/20/2024 9:27","51.153","","635","3/20/2024 11:29","6.488"
"636","3/20/2024 9:27","51.154","","636","3/20/2024 11:29","6.488"
"637","3/20/2024 9:27","51.15","","637","3/20/2024 11:29","6.491"
"638","3/20/2024 9:27","51.152","","638","3/20/2024 11:29","6.486"
"639","3/20/2024 9:27","51.15","","639","3/20/2024 11:29","6.489"
"640","3/20/2024 9:27","51.152","","640","3/20/2024 11:29","6.491"
"641","3/20/2024 9:27","51.153","","641","3/20/2024 11:29","6.49"
"642","3/20/2024 9:27","51.148","","642","3/20/2024 11:29","6.487"
"643","3/20/2024 9:27","51.147","","643","3/20/2024 11:29","6.49"
"644","3/20/2024 9:27","51.148","","644","3/20/2024 11:29","6.488"
"645","3/20/2024 9:27","51.151","","645","3/20/2024 11:29","6.486"
"646","3/20/2024 9:27","51.148","","646","3/20/2024 11:29","6.488"
"647","3/20/2024 9:27","51.145","","647","3/20/2024 11:29","6.49"
"648","3/20/2024 9:27","51.145","","648","3/20/2024 11:29","6.489"
"649","3/20/2024 9:27","51.147","","649","3/20/2024 11:29","6.489"
"650","3/20/2024 9:27","51.147","","650","3/20/2024 11:29","6.492"
"651","3/20/2024 9:27","51.15","","651","3/20/2024 11:29","6.489"
"652","3/20/2024 9:27","51.148","","652","3/20/2024 11:29","6.491"
"653","3/20/2024 9:27","51.147","","653","3/20/2024 11:29","6.488"
"654","3/20/2024 9:27","51.148","","654","3/20/2024 11:29","6.486"
"655","3/20/2024 9:27","51.146","","655","3/20/2024 11:29","6.488"
"656","3/20/2024 9:27","51.144","","656","3/20/2024 11:29","6.488"
"657","3/20/2024 9:27","51.146","","657","3/20/2024 11:29","6.488"
"658","3/20/2024 9:27","51.148","","658","3/20/2024 11:29","6.486"
"659","3/20/2024 9:27","51.143","","659","3/20/2024 11:30","6.486"
"660","3/20/2024 9:27","51.145","","660","3/20/2024 11:30","6.487"
"661","3/20/2024 9:27","51.146","","661","3/20/2024 11:30","6.487"
"662","3/20/2024 9:27","51.147","","662","3/20/2024 11:30","6.485"
"663","3/20/2024 9:27","51.144","","663","3/20/2024 11:30","6.486"
"664","3/20/2024 9:27","51.145","","664","3/20/2024 11:30","6.489"
"665","3/20/2024 9:27","51.147","","665","3/20/2024 11:30","6.49"
"666","3/20/2024 9:27","51.145","","666","3/20/2024 11:30","6.489"
"667","3/20/2024 9:27","51.147","","667","3/20/2024 11:30","6.486"
"668","3/20/2024 9:27","51.142","","668","3/20/2024 11:30","6.484"
"669","3/20/2024 9:27","51.141","","669","3/20/2024 11:30","6.486"
"670","3/20/2024 9:27","51.14","","670","3/20/2024 11:30","6.489"
"671","3/20/2024 9:27","51.141","","671","3/20/2024 11:30","6.49"
"672","3/20/2024 9:27","51.142","","672","3/20/2024 11:30","6.49"
"673","3/20/2024 9:27","51.145","","673","3/20/2024 11:30","6.488"
"674","3/20/2024 9:27","51.143","","674","3/20/2024 11:30","6.487"
"675","3/20/2024 9:27","51.143","","675","3/20/2024 11:30","6.487"
"676","3/20/2024 9:27","51.144","","676","3/20/2024 11:30","6.49"
"677","3/20/2024 9:27","51.144","","677","3/20/2024 11:30","6.489"
